call_id,account_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,reported_timezone,timezone_unreliable_flag
CALL0000189,ACC0028550,2026-02-15 14:18:44,AGT0000380,CMP0000035,OUTBOUND,VND0000012,FAILED,568,Asia/Dubai,true
CALL0000190,ACC0005314,2026-07-04 06:25:32,AGT0000867,CMP0000024,OUTBOUND,VND0000008,BUSY,223,Asia/Dubai,true
CALL0000191,ACC0021738,2026-06-23 02:32:19,AGT0000782,CMP0000015,OUTBOUND,VND0000014,NO_ANSWER,813,UTC,true
CALL0000192,ACC0019289,2026-04-14 07:52:11,AGT0000753,CMP0000035,OUTBOUND,VND0000004,ANSWERED,328,UTC,true
CALL0000193,ACC0003607,2026-07-10 00:40:25,AGT0000564,CMP0000061,OUTBOUND,VND0000014,FAILED,393,UTC,true
CALL0000194,ACC0009478,2026-01-13 14:33:25,AGT0000395,CMP0000091,OUTBOUND,VND0000004,BUSY,459,UTC,true
CALL0000195,ACC0005916,2026-02-04 05:44:37,AGT0000563,CMP0000012,OUTBOUND,VND0000002,VOICEMAIL,354,Asia/Dubai,true
CALL0000196,ACC0003310,2026-01-26 23:03:13,AGT0000401,CMP0000046,OUTBOUND,VND0000009,VOICEMAIL,85,Asia/Dubai,true
CALL0000197,ACC0001323,2026-03-22 16:54:18,,CMP0000039,OUTBOUND,VND0000015,NO_ANSWER,352,Asia/Kolkata,true
CALL0000198,ACC0029575,2026-06-03 20:38:29,AGT0000795,CMP0000083,OUTBOUND,VND0000001,ANSWERED,745,Asia/Kolkata,true
CALL0000199,ACC0012834,2026-07-31 00:27:39,AGT0000730,CMP0000117,OUTBOUND,VND0000011,FAILED,262,Asia/Kolkata,true
CALL0000200,ACC0019428,2026-05-04 18:56:13,AGT0000801,CMP0000075,OUTBOUND,VND0000011,FAILED,283,UTC,true
CALL0000201,ACC0012733,2026-01-27 09:39:40,AGT0000584,CMP0000010,OUTBOUND,VND0000003,VOICEMAIL,389,UTC,true
CALL0000202,ACC0010657,2026-07-21 04:15:52,AGT0000753,CMP0000007,OUTBOUND,VND0000012,FAILED,251,Asia/Dubai,true
CALL0000203,ACC0026215,2026-04-12 22:56:07,AGT0000832,CMP0000053,OUTBOUND,VND0000010,ANSWERED,609,UTC,true
CALL0000204,ACC0021761,2026-07-24 18:16:55,AGT0000737,CMP0000011,OUTBOUND,VND0000009,BUSY,598,UTC,true
CALL0000205,ACC0002782,2026-06-15 05:49:54,AGT0000841,CMP0000057,OUTBOUND,VND0000012,NO_ANSWER,834,Asia/Dubai,true
CALL0000206,ACC0009643,2026-03-25 20:16:01,AGT0000336,CMP0000040,OUTBOUND,VND0000004,ANSWERED,240,Asia/Kolkata,true
CALL0000207,ACC0027352,2026-04-23 13:12:37,AGT0000694,CMP0000076,OUTBOUND,VND0000004,NO_ANSWER,738,Asia/Dubai,true
CALL0000208,ACC0014139,2026-06-09 03:51:16,AGT0000330,CMP0000110,OUTBOUND,VND0000012,FAILED,2,UTC,true
CALL0000209,ACC0010736,2026-02-01 21:02:42,AGT0000949,CMP0000095,OUTBOUND,VND0000002,VOICEMAIL,663,Asia/Dubai,true
CALL0000210,ACC0012919,2026-06-07 10:00:20,AGT0000342,CMP0000038,OUTBOUND,VND0000009,NO_ANSWER,195,Asia/Dubai,true
CALL0000211,ACC0023084,2026-02-21 02:29:25,AGT0000777,CMP0000114,OUTBOUND,VND0000014,NO_ANSWER,179,UTC,true
CALL0000212,ACC0011111,2026-06-25 21:16:55,AGT0000144,CMP0000051,OUTBOUND,VND0000004,FAILED,84,Asia/Dubai,true
CALL0000213,ACC0023352,2026-06-12 19:53:53,AGT0000650,CMP0000018,OUTBOUND,VND0000004,ANSWERED,580,Asia/Kolkata,true
CALL0000214,ACC0019805,2026-01-30 16:23:55,AGT0000890,CMP0000027,OUTBOUND,VND0000005,ANSWERED,521,UTC,true
CALL0000215,ACC0026678,2026-01-10 06:00:44,AGT0000673,CMP0000064,OUTBOUND,VND0000004,NO_ANSWER,27,UTC,true
CALL0000216,ACC0027946,2026-02-25 11:07:05,AGT0000005,CMP0000015,OUTBOUND,VND0000011,VOICEMAIL,269,Asia/Dubai,true
CALL0000217,ACC0026687,2026-05-06 07:33:18,AGT0000504,CMP0000119,OUTBOUND,VND0000004,VOICEMAIL,303,UTC,true
CALL0000218,ACC0027944,2026-02-26 00:15:46,AGT0000458,CMP0000006,OUTBOUND,VND0000012,ANSWERED,526,Asia/Dubai,true
CALL0000219,ACC0019527,2026-02-26 20:06:55,AGT0000955,CMP0000037,OUTBOUND,VND0000007,BUSY,357,UTC,true
CALL0000220,ACC0007507,2026-06-08 08:32:48,AGT0000743,CMP0000096,OUTBOUND,VND0000002,FAILED,172,UTC,true
CALL0000221,ACC0029680,2026-03-11 22:59:34,AGT0000541,CMP0000036,OUTBOUND,VND0000012,FAILED,713,Asia/Dubai,true
CALL0000222,ACC0011377,2026-05-02 23:06:45,AGT0000907,CMP0000001,OUTBOUND,VND0000001,VOICEMAIL,378,UTC,true
CALL0000223,ACC0015172,2026-05-12 19:04:33,AGT0000509,CMP0000029,OUTBOUND,VND0000004,ANSWERED,186,Asia/Dubai,true
CALL0000224,ACC0014770,2026-03-30 12:05:04,AGT0000054,CMP0000098,OUTBOUND,VND0000009,FAILED,590,Asia/Kolkata,true
CALL0000225,ACC0022477,2026-06-19 07:42:13,AGT0000702,CMP0000045,OUTBOUND,VND0000003,BUSY,591,UTC,true
CALL0000226,ACC0010288,2026-01-09 11:36:06,AGT0000584,CMP0000108,OUTBOUND,VND0000015,VOICEMAIL,184,Asia/Dubai,true
CALL0000227,ACC0008748,2026-07-18 16:23:34,AGT0000682,CMP0000061,INBOUND,VND0000005,FAILED,561,UTC,true
CALL0000228,ACC0005808,2026-04-30 18:13:49,AGT0000887,CMP0000024,OUTBOUND,VND0000005,VOICEMAIL,176,UTC,true
CALL0000229,ACC0019509,2026-06-06 14:47:06,AGT0000415,CMP0000053,OUTBOUND,VND0000013,VOICEMAIL,102,Asia/Dubai,true
CALL0000230,ACC0013004,2026-07-29 03:37:47,AGT0000306,CMP0000070,OUTBOUND,VND0000007,BUSY,694,UTC,true
CALL0000231,ACC0004913,2026-02-21 05:44:16,AGT0000982,CMP0000081,OUTBOUND,VND0000015,FAILED,38,UTC,true
CALL0000232,ACC0015378,2026-04-26 02:54:55,AGT0000553,CMP0000020,OUTBOUND,VND0000008,FAILED,889,Asia/Dubai,true
CALL0000233,ACC0009556,2026-05-24 19:55:50,AGT0000462,CMP0000118,OUTBOUND,VND0000012,ANSWERED,57,Asia/Dubai,true
CALL0000234,ACC0010147,2026-04-28 03:07:57,AGT0000727,CMP0000120,OUTBOUND,VND0000015,ANSWERED,833,UTC,true
CALL0000235,ACC0023843,2026-06-05 03:27:34,AGT0000850,CMP0000008,OUTBOUND,VND0000009,BUSY,117,Asia/Kolkata,true
CALL0000236,ACC0014782,2026-07-29 22:14:38,AGT0000729,CMP0000066,INBOUND,VND0000001,VOICEMAIL,60,Asia/Kolkata,true
CALL0000237,ACC0025158,2026-01-03 06:41:43,AGT0000571,CMP0000052,OUTBOUND,VND0000001,NO_ANSWER,39,UTC,true
CALL0000238,ACC0022849,2026-05-11 01:59:31,AGT0000586,CMP0000037,OUTBOUND,VND0000014,ANSWERED,706,Asia/Kolkata,true
CALL0000239,ACC0023408,2026-05-25 21:39:52,AGT0000993,CMP0000052,OUTBOUND,VND0000007,BUSY,572,UTC,true
CALL0000240,ACC0016946,2026-01-24 11:49:42,AGT0000269,CMP0000100,OUTBOUND,VND0000012,BUSY,812,UTC,true
CALL0000241,ACC0017118,2026-02-17 19:33:35,AGT0000904,CMP0000078,OUTBOUND,VND0000014,ANSWERED,820,Asia/Kolkata,true
CALL0000242,ACC0025248,2026-05-16 05:35:57,AGT0000922,CMP0000026,OUTBOUND,VND0000015,ANSWERED,756,Asia/Dubai,true
CALL0000243,ACC0019581,2026-07-03 08:47:21,AGT0000922,CMP0000084,OUTBOUND,VND0000007,FAILED,570,UTC,true
CALL0000244,ACC0026200,2026-01-27 20:07:19,AGT0000560,CMP0000104,INBOUND,VND0000003,BUSY,260,Asia/Kolkata,true
CALL0000245,ACC0002923,2026-06-02 22:52:16,AGT0000079,CMP0000018,OUTBOUND,VND0000014,BUSY,719,Asia/Dubai,true
CALL0000246,ACC0017296,2026-05-10 16:08:19,AGT0000125,CMP0000092,OUTBOUND,VND0000004,FAILED,472,UTC,true
CALL0000247,ACC0022359,2026-07-15 01:58:24,AGT0000050,CMP0000091,OUTBOUND,VND0000015,FAILED,737,UTC,true
CALL0000248,ACC0022029,2026-05-08 04:35:34,AGT0000015,CMP0000093,OUTBOUND,VND0000010,NO_ANSWER,265,Asia/Kolkata,true
CALL0000249,ACC0018416,2026-07-15 21:12:39,AGT0000565,CMP0000098,OUTBOUND,VND0000011,VOICEMAIL,878,Asia/Kolkata,true
CALL0000250,ACC0019221,2026-06-22 19:05:20,AGT0000916,CMP0000107,OUTBOUND,VND0000015,FAILED,236,Asia/Kolkata,true
CALL0000251,ACC0011360,2026-01-24 20:50:17,AGT0000402,CMP0000066,OUTBOUND,VND0000011,BUSY,491,UTC,true
CALL0000252,ACC0005910,2026-02-08 12:18:38,AGT0000714,CMP0000062,OUTBOUND,VND0000005,BUSY,894,Asia/Kolkata,true
CALL0000253,ACC0020151,2026-03-13 21:16:30,AGT0000823,CMP0000027,OUTBOUND,VND0000009,VOICEMAIL,891,UTC,true
CALL0000254,ACC0020965,2026-04-16 23:08:34,AGT0000393,CMP0000054,INBOUND,VND0000001,NO_ANSWER,248,Asia/Kolkata,true
CALL0000255,ACC0005969,2026-01-05 22:02:35,AGT0000122,CMP0000020,OUTBOUND,VND0000013,NO_ANSWER,696,UTC,true
CALL0000256,ACC0021693,2026-06-29 19:10:51,AGT0000010,CMP0000098,OUTBOUND,VND0000014,BUSY,668,Asia/Kolkata,true
CALL0000257,ACC0012836,2026-06-02 22:28:48,AGT0000083,CMP0000105,OUTBOUND,VND0000011,ANSWERED,599,Asia/Kolkata,true
CALL0000258,ACC0005753,2026-06-18 23:56:27,AGT0000284,CMP0000086,OUTBOUND,VND0000005,NO_ANSWER,315,Asia/Dubai,true
CALL0000259,ACC0000751,2026-05-18 15:56:45,AGT0000208,CMP0000058,OUTBOUND,VND0000011,ANSWERED,29,UTC,true
CALL0000260,ACC0020153,2026-04-19 06:54:26,AGT0000171,CMP0000014,OUTBOUND,VND0000014,NO_ANSWER,708,UTC,true
CALL0000261,ACC0008989,2026-04-30 19:08:44,AGT0000131,CMP0000027,OUTBOUND,VND0000005,VOICEMAIL,382,UTC,true
CALL0000262,ACC0006451,2026-02-13 11:03:10,AGT0000595,CMP0000006,OUTBOUND,VND0000012,NO_ANSWER,761,Asia/Kolkata,true
CALL0000263,ACC0028018,2026-02-04 21:03:25,AGT0000317,CMP0000073,OUTBOUND,VND0000003,FAILED,863,Asia/Kolkata,true
CALL0000264,ACC0012848,2026-06-03 02:27:43,AGT0000891,CMP0000088,OUTBOUND,VND0000011,NO_ANSWER,474,Asia/Dubai,true
CALL0000265,ACC0027555,2026-02-08 11:00:41,AGT0000883,CMP0000108,OUTBOUND,VND0000009,NO_ANSWER,610,Asia/Kolkata,true
CALL0000266,ACC0005207,2026-03-24 09:46:33,AGT0000176,CMP0000012,INBOUND,VND0000007,BUSY,203,UTC,true
CALL0000267,ACC0018559,2026-06-18 00:42:13,AGT0000554,CMP0000095,OUTBOUND,VND0000005,VOICEMAIL,3,Asia/Kolkata,true
CALL0000268,ACC0025160,2026-03-18 03:21:58,AGT0000682,CMP0000111,OUTBOUND,VND0000014,NO_ANSWER,70,Asia/Dubai,true
CALL0000269,ACC0012998,2026-03-09 06:12:20,AGT0000956,CMP0000058,OUTBOUND,VND0000011,FAILED,878,UTC,true
CALL0000270,ACC0014465,2026-03-19 02:53:19,AGT0000248,CMP0000042,OUTBOUND,VND0000008,BUSY,307,Asia/Dubai,true
CALL0000271,ACC0016529,2026-04-21 01:45:56,AGT0000391,CMP0000075,OUTBOUND,VND0000001,ANSWERED,801,UTC,true
CALL0000272,ACC0027597,2026-04-26 17:00:13,AGT0000408,CMP0000010,OUTBOUND,VND0000008,FAILED,747,Asia/Dubai,true
CALL0000273,ACC0019910,2026-03-29 04:40:42,AGT0000701,CMP0000035,OUTBOUND,VND0000014,ANSWERED,550,UTC,true
CALL0000274,ACC0007597,2026-06-02 11:44:49,AGT0000959,CMP0000020,OUTBOUND,VND0000001,BUSY,860,Asia/Dubai,true
CALL0000275,ACC0016886,2026-04-05 08:06:18,AGT0000669,CMP0000069,OUTBOUND,VND0000010,NO_ANSWER,272,UTC,true
CALL0000276,ACC0000551,2026-03-02 02:36:39,AGT0000004,CMP0000102,OUTBOUND,VND0000008,BUSY,572,Asia/Dubai,true
CALL0000277,ACC0027468,2026-03-18 18:54:30,AGT0000817,CMP0000088,INBOUND,VND0000011,FAILED,593,Asia/Dubai,true
CALL0000278,ACC0016573,2026-03-15 06:58:12,AGT0000840,CMP0000058,OUTBOUND,VND0000012,VOICEMAIL,93,Asia/Dubai,true
CALL0000279,ACC0012134,2026-01-20 01:09:03,AGT0000829,CMP0000027,OUTBOUND,VND0000003,BUSY,313,Asia/Kolkata,true
CALL0000280,ACC0016264,2026-01-05 15:54:55,AGT0000647,CMP0000018,OUTBOUND,VND0000004,VOICEMAIL,28,UTC,true
CALL0000281,ACC0012408,2026-06-20 11:23:48,AGT0000354,CMP0000053,OUTBOUND,VND0000015,ANSWERED,62,UTC,true
CALL0000282,ACC0009120,2026-04-28 21:32:29,AGT0000868,CMP0000037,OUTBOUND,VND0000011,NO_ANSWER,239,Asia/Kolkata,true
CALL0000283,ACC0019597,2026-01-02 15:22:03,AGT0000929,CMP0000066,OUTBOUND,VND0000003,ANSWERED,668,Asia/Kolkata,true
CALL0000284,ACC0002007,2026-03-08 00:13:53,AGT0000349,CMP0000023,OUTBOUND,VND0000010,VOICEMAIL,668,UTC,true
CALL0000285,ACC0023905,2026-01-02 09:58:17,AGT0000845,CMP0000004,OUTBOUND,VND0000009,BUSY,166,UTC,true
CALL0000286,ACC0025197,2026-04-14 21:16:30,AGT0000373,CMP0000046,OUTBOUND,VND0000011,VOICEMAIL,359,UTC,true
CALL0000287,ACC0007851,2026-03-17 02:00:05,AGT0000017,CMP0000035,OUTBOUND,VND0000003,VOICEMAIL,104,UTC,true
CALL0000288,ACC0015569,2026-08-01 09:40:01,AGT0000528,CMP0000033,OUTBOUND,VND0000003,FAILED,797,Asia/Dubai,true
CALL0000289,ACC0006780,2026-02-15 02:00:17,AGT0000825,CMP0000083,OUTBOUND,VND0000004,FAILED,260,Asia/Dubai,true
CALL0000290,ACC0022953,2026-05-10 12:13:11,AGT0000229,CMP0000085,OUTBOUND,VND0000013,BUSY,263,Asia/Dubai,true
CALL0000291,ACC0019529,2026-02-23 13:38:11,AGT0000309,CMP0000045,OUTBOUND,VND0000005,NO_ANSWER,376,Asia/Kolkata,true
CALL0000292,ACC0008650,2026-06-11 21:48:15,AGT0000732,CMP0000001,OUTBOUND,VND0000003,VOICEMAIL,174,Asia/Dubai,true
CALL0000293,ACC0023564,2026-01-30 14:31:29,AGT0000445,CMP0000110,INBOUND,VND0000010,NO_ANSWER,825,UTC,true
CALL0000294,ACC0010821,2026-06-06 21:33:23,AGT0000374,CMP0000044,OUTBOUND,VND0000005,NO_ANSWER,552,Asia/Kolkata,true
CALL0000295,ACC0027568,2026-06-05 00:10:00,AGT0000883,CMP0000092,OUTBOUND,VND0000009,VOICEMAIL,307,Asia/Kolkata,true
CALL0000296,ACC0004596,2026-06-01 21:26:07,AGT0000459,CMP0000010,OUTBOUND,VND0000010,VOICEMAIL,294,UTC,true
CALL0000297,ACC0000723,2026-02-09 12:41:10,AGT0000827,CMP0000036,OUTBOUND,VND0000008,NO_ANSWER,99,Asia/Kolkata,true
CALL0000298,ACC0022597,2026-06-16 17:05:04,AGT0000446,CMP0000054,OUTBOUND,VND0000010,BUSY,230,Asia/Dubai,true
CALL0000299,ACC0008680,2026-07-04 01:35:49,AGT0000646,CMP0000040,INBOUND,VND0000011,NO_ANSWER,354,Asia/Kolkata,true
CALL0000300,ACC0018898,2026-03-27 00:05:07,AGT0000943,CMP0000090,OUTBOUND,VND0000001,BUSY,808,Asia/Kolkata,true
CALL0000301,ACC0021315,2026-07-07 19:21:28,AGT0000646,CMP0000025,OUTBOUND,VND0000001,NO_ANSWER,237,UTC,true
CALL0000302,ACC0027208,2026-04-26 05:30:48,AGT0000947,CMP0000110,OUTBOUND,VND0000013,BUSY,758,UTC,true
CALL0000303,ACC0004087,2026-02-25 05:07:08,AGT0000699,CMP0000093,OUTBOUND,VND0000012,ANSWERED,177,UTC,true
CALL0000304,ACC0017113,2026-04-28 21:11:05,AGT0000598,CMP0000101,OUTBOUND,VND0000010,VOICEMAIL,867,UTC,true
CALL0000305,ACC0000921,2026-04-04 22:01:43,AGT0000238,CMP0000043,OUTBOUND,VND0000014,NO_ANSWER,885,UTC,true
CALL0000306,ACC0028522,2026-01-21 03:18:47,AGT0000459,CMP0000059,OUTBOUND,VND0000004,FAILED,804,UTC,true
CALL0000307,ACC0013806,2026-01-13 08:55:51,AGT0000684,CMP0000033,OUTBOUND,VND0000007,BUSY,318,UTC,true
CALL0000308,ACC0019254,2026-05-04 04:12:38,AGT0000802,CMP0000084,OUTBOUND,VND0000012,FAILED,211,UTC,true
CALL0000309,ACC0018832,2026-03-10 15:51:27,AGT0000900,CMP0000079,OUTBOUND,VND0000008,NO_ANSWER,121,Asia/Kolkata,true
CALL0000310,ACC0010689,2026-04-04 02:10:31,AGT0000005,CMP0000111,OUTBOUND,VND0000001,FAILED,543,UTC,true
CALL0000311,ACC0029443,2026-05-02 08:02:33,AGT0000518,CMP0000041,OUTBOUND,VND0000003,BUSY,565,Asia/Kolkata,true
CALL0000312,ACC0005451,2026-07-24 08:54:56,AGT0000242,CMP0000059,OUTBOUND,VND0000005,ANSWERED,796,UTC,true
CALL0000313,ACC0011210,2026-07-17 11:21:09,AGT0000981,CMP0000035,OUTBOUND,VND0000004,ANSWERED,175,Asia/Dubai,true
CALL0000314,ACC0023819,2026-04-16 14:54:22,AGT0000055,CMP0000026,OUTBOUND,VND0000014,NO_ANSWER,681,Asia/Dubai,true
CALL0000315,ACC0000008,2026-01-15 23:55:13,AGT0000902,CMP0000061,OUTBOUND,VND0000008,ANSWERED,466,Asia/Dubai,true
CALL0000316,ACC0019294,2026-01-23 03:16:23,AGT0000330,CMP0000032,OUTBOUND,VND0000013,BUSY,315,Asia/Dubai,true
CALL0000317,ACC0020903,2026-05-10 06:03:54,AGT0000535,CMP0000032,OUTBOUND,VND0000008,ANSWERED,250,Asia/Dubai,true
CALL0000318,ACC0001543,2026-01-10 20:20:26,,CMP0000118,OUTBOUND,VND0000012,ANSWERED,107,Asia/Dubai,true
CALL0000319,ACC0017756,2026-07-24 01:38:10,AGT0000792,CMP0000006,OUTBOUND,VND0000001,FAILED,105,Asia/Kolkata,true
CALL0000320,ACC0022142,2026-03-13 21:24:23,AGT0000364,CMP0000112,OUTBOUND,VND0000011,FAILED,456,UTC,true
CALL0000321,ACC0023155,2026-03-04 04:47:13,AGT0000064,CMP0000083,INBOUND,VND0000011,FAILED,866,UTC,true
CALL0000322,ACC0008210,2026-01-12 19:24:51,AGT0000868,CMP0000078,OUTBOUND,VND0000015,BUSY,552,Asia/Kolkata,true
CALL0000323,ACC0013586,2026-01-28 13:48:24,AGT0000960,CMP0000024,OUTBOUND,VND0000011,BUSY,245,UTC,true
CALL0000324,ACC0014856,2026-03-08 04:52:40,AGT0000360,CMP0000037,OUTBOUND,VND0000007,VOICEMAIL,646,UTC,true
CALL0000325,ACC0021651,2026-04-30 19:28:31,AGT0000995,CMP0000031,OUTBOUND,VND0000007,BUSY,55,Asia/Dubai,true
CALL0000326,ACC0017629,2026-04-20 19:01:58,AGT0000980,CMP0000068,OUTBOUND,VND0000003,NO_ANSWER,27,Asia/Dubai,true
CALL0000327,ACC0029537,2026-01-06 09:53:14,AGT0000624,CMP0000049,OUTBOUND,VND0000010,NO_ANSWER,823,Asia/Dubai,true
CALL0000328,ACC0022852,2026-05-13 07:01:15,AGT0000361,CMP0000018,OUTBOUND,VND0000007,NO_ANSWER,44,UTC,true
CALL0000329,ACC0024404,2026-01-02 14:45:13,AGT0000871,CMP0000009,OUTBOUND,VND0000001,BUSY,582,Asia/Kolkata,true
CALL0000330,ACC0029139,2026-01-26 21:37:52,AGT0000539,CMP0000011,OUTBOUND,VND0000003,VOICEMAIL,178,Asia/Kolkata,true
CALL0000331,ACC0015774,2026-05-06 10:55:07,AGT0000040,CMP0000014,OUTBOUND,VND0000005,VOICEMAIL,792,UTC,true
CALL0000332,ACC0005571,2026-06-03 01:50:37,AGT0000301,CMP0000112,OUTBOUND,VND0000001,FAILED,805,Asia/Dubai,true
CALL0000333,ACC0004315,2026-02-15 07:01:12,AGT0000636,CMP0000046,OUTBOUND,VND0000004,VOICEMAIL,620,Asia/Dubai,true
CALL0000334,ACC0006688,2026-04-08 19:52:57,AGT0000940,CMP0000077,OUTBOUND,VND0000002,ANSWERED,133,UTC,true
CALL0000335,ACC0022628,2026-06-18 20:52:41,AGT0000607,CMP0000100,OUTBOUND,VND0000003,NO_ANSWER,379,Asia/Dubai,true
CALL0000336,ACC0028701,2026-05-01 18:34:40,AGT0000724,CMP0000053,OUTBOUND,VND0000014,FAILED,475,Asia/Dubai,true
CALL0000337,ACC0019685,2026-04-03 22:31:42,AGT0000987,CMP0000034,OUTBOUND,VND0000003,VOICEMAIL,561,UTC,true
CALL0000338,ACC0028701,2026-01-02 19:19:10,AGT0000692,CMP0000062,OUTBOUND,VND0000008,ANSWERED,395,Asia/Dubai,true
CALL0000339,ACC0013740,2026-07-15 19:27:44,AGT0000909,CMP0000037,OUTBOUND,VND0000008,NO_ANSWER,591,UTC,true
CALL0000340,ACC0004911,2026-04-05 01:20:53,,CMP0000020,OUTBOUND,VND0000006,BUSY,180,Asia/Dubai,true
CALL0000341,ACC0018203,2026-04-23 22:49:11,AGT0000949,CMP0000003,OUTBOUND,VND0000011,FAILED,519,UTC,true
CALL0000342,ACC0003954,2026-07-15 10:59:42,AGT0000201,CMP0000016,OUTBOUND,VND0000001,NO_ANSWER,42,UTC,true
CALL0000343,ACC0029484,2026-02-03 23:59:33,AGT0000941,CMP0000108,OUTBOUND,VND0000012,VOICEMAIL,176,Asia/Kolkata,true
CALL0000344,ACC0000433,2026-01-10 21:38:45,AGT0000505,CMP0000106,OUTBOUND,VND0000012,ANSWERED,834,UTC,true
CALL0000345,ACC0026177,2026-06-26 21:04:58,AGT0000403,CMP0000057,OUTBOUND,VND0000005,ANSWERED,342,Asia/Kolkata,true
CALL0000346,ACC0014922,2026-01-22 15:29:23,AGT0000787,CMP0000074,INBOUND,VND0000010,NO_ANSWER,608,UTC,true
CALL0000347,ACC0011949,2026-04-28 14:45:50,AGT0000161,CMP0000099,OUTBOUND,VND0000001,NO_ANSWER,483,Asia/Kolkata,true
CALL0000348,ACC0010012,2026-07-02 21:57:49,AGT0000313,CMP0000021,OUTBOUND,VND0000015,NO_ANSWER,710,Asia/Kolkata,true
CALL0000349,ACC0014956,2026-03-04 21:07:30,AGT0000426,CMP0000107,OUTBOUND,VND0000014,BUSY,86,UTC,true
CALL0000350,ACC0000637,2026-07-26 09:40:07,AGT0000729,CMP0000046,OUTBOUND,VND0000005,BUSY,62,Asia/Dubai,true
CALL0000351,ACC0003839,2026-03-25 11:26:21,AGT0000429,CMP0000034,OUTBOUND,VND0000008,NO_ANSWER,583,Asia/Kolkata,true
CALL0000352,ACC0004104,2026-04-11 14:01:40,AGT0000162,CMP0000002,OUTBOUND,VND0000003,FAILED,783,Asia/Kolkata,true
CALL0000353,ACC0016971,2026-06-01 17:26:05,AGT0000719,CMP0000012,OUTBOUND,VND0000013,NO_ANSWER,535,UTC,true
CALL0000354,ACC0014107,2026-04-04 00:06:36,AGT0000569,CMP0000101,OUTBOUND,VND0000012,NO_ANSWER,22,UTC,true
CALL0000355,ACC0008739,2026-04-14 15:57:26,AGT0000790,CMP0000030,OUTBOUND,VND0000010,FAILED,491,Asia/Dubai,true
CALL0000356,ACC0011079,2026-06-28 08:49:41,AGT0000138,CMP0000073,OUTBOUND,VND0000004,FAILED,665,Asia/Kolkata,true
CALL0000357,ACC0026688,2026-01-15 15:48:38,AGT0000303,CMP0000019,OUTBOUND,VND0000015,FAILED,831,UTC,true
CALL0000358,ACC0014115,2026-03-29 14:56:42,AGT0000095,CMP0000087,OUTBOUND,VND0000002,ANSWERED,623,UTC,true
CALL0000359,ACC0007143,2026-01-22 19:39:03,AGT0000020,CMP0000044,OUTBOUND,VND0000006,FAILED,335,UTC,true
CALL0000360,ACC0017184,2026-04-06 18:02:14,AGT0000943,CMP0000013,OUTBOUND,VND0000002,NO_ANSWER,119,Asia/Kolkata,true
CALL0000361,ACC0016607,2026-03-05 16:56:01,AGT0000505,CMP0000098,OUTBOUND,VND0000004,FAILED,596,Asia/Kolkata,true
CALL0000362,ACC0026746,2026-04-29 03:41:52,AGT0000053,CMP0000039,OUTBOUND,VND0000015,ANSWERED,480,UTC,true
CALL0000363,ACC0012072,2026-01-25 08:00:53,AGT0000163,CMP0000113,OUTBOUND,VND0000008,FAILED,458,Asia/Dubai,true
CALL0000364,ACC0002398,2026-05-22 19:45:07,AGT0000150,CMP0000105,OUTBOUND,VND0000002,NO_ANSWER,715,UTC,true
CALL0000365,ACC0002007,2026-05-31 13:34:03,AGT0000903,CMP0000010,OUTBOUND,VND0000012,NO_ANSWER,893,UTC,true
CALL0000366,ACC0012718,2026-04-26 21:18:49,,CMP0000051,OUTBOUND,VND0000005,BUSY,160,UTC,true
CALL0000367,ACC0012910,2026-07-04 07:49:36,AGT0000232,CMP0000041,OUTBOUND,VND0000011,BUSY,611,Asia/Kolkata,true
CALL0000368,ACC0014472,2026-05-11 23:40:29,AGT0000579,CMP0000088,OUTBOUND,VND0000007,VOICEMAIL,23,Asia/Dubai,true
CALL0000369,ACC0017666,2026-02-25 18:48:23,AGT0000078,CMP0000029,OUTBOUND,VND0000009,ANSWERED,860,UTC,true
CALL0000370,ACC0019350,2026-04-05 14:46:02,,CMP0000048,OUTBOUND,VND0000006,ANSWERED,378,Asia/Kolkata,true
CALL0000371,ACC0001020,2026-05-14 18:35:06,AGT0000644,CMP0000032,OUTBOUND,VND0000002,BUSY,427,UTC,true
CALL0000372,ACC0017814,2026-03-07 22:21:33,AGT0000977,CMP0000076,OUTBOUND,VND0000007,BUSY,880,Asia/Dubai,true
CALL0000373,ACC0004794,2026-03-17 01:56:19,AGT0000941,CMP0000014,OUTBOUND,VND0000006,VOICEMAIL,545,Asia/Kolkata,true
CALL0000374,ACC0029870,2026-07-07 10:47:27,AGT0000873,CMP0000019,OUTBOUND,VND0000001,BUSY,372,Asia/Kolkata,true
CALL0000375,ACC0018519,2026-06-15 16:12:31,AGT0000736,CMP0000111,OUTBOUND,VND0000004,ANSWERED,154,Asia/Dubai,true
CALL0000376,ACC0016974,2026-06-26 08:14:10,AGT0000241,CMP0000044,OUTBOUND,VND0000002,ANSWERED,867,UTC,true
CALL0000377,ACC0008264,2026-07-25 02:27:08,,CMP0000006,OUTBOUND,VND0000006,BUSY,469,Asia/Dubai,true
CALL0000378,ACC0027099,2026-03-03 07:26:13,AGT0000093,CMP0000090,OUTBOUND,VND0000010,VOICEMAIL,596,UTC,true
CALL0000379,ACC0014527,2026-04-18 04:01:57,AGT0000023,CMP0000036,OUTBOUND,VND0000003,VOICEMAIL,732,UTC,true
